,FECHASQL,UEN,Dia,Porcentaje,CODPRODUCTO,VENTAS
6568,2023-05-05,MITRE,viernes,3.54%,LUBRI,1.78
6569,2023-05-06,MITRE,sábado,3.54%,LUBRI,1.78
6570,2023-05-07,MITRE,domingo,3.83%,LUBRI,1.93
6571,2023-05-08,MITRE,lunes,2.80%,LUBRI,1.41
6572,2023-05-09,MITRE,martes,2.57%,LUBRI,1.29
6573,2023-05-10,MITRE,miércoles,3.54%,LUBRI,1.78
6574,2023-05-11,MITRE,jueves,3.54%,LUBRI,1.78
6575,2023-05-12,MITRE,viernes,3.54%,LUBRI,1.78
6576,2023-05-13,MITRE,sábado,3.54%,LUBRI,1.78
6577,2023-05-14,MITRE,domingo,3.83%,LUBRI,1.93
6578,2023-05-15,MITRE,lunes,2.80%,LUBRI,1.41
6579,2023-05-16,MITRE,martes,2.57%,LUBRI,1.29
6580,2023-05-17,MITRE,miércoles,3.54%,LUBRI,1.78
6581,2023-05-18,MITRE,jueves,2.42%,LUBRI,1.22
6582,2023-05-19,MITRE,viernes,3.54%,LUBRI,1.78
6583,2023-05-20,MITRE,sábado,3.54%,LUBRI,1.78
6584,2023-05-21,MITRE,domingo,3.83%,LUBRI,1.93
6585,2023-05-22,MITRE,lunes,1.68%,LUBRI,0.85
6586,2023-05-23,MITRE,martes,2.57%,LUBRI,1.29
6587,2023-05-24,MITRE,miércoles,3.54%,LUBRI,1.78
6588,2023-05-25,MITRE,jueves,3.54%,LUBRI,1.78
6589,2023-05-26,MITRE,viernes,3.54%,LUBRI,1.78
6590,2023-05-27,MITRE,sábado,3.54%,LUBRI,1.78
6591,2023-05-28,MITRE,domingo,3.83%,LUBRI,1.93
6592,2023-05-29,MITRE,lunes,2.80%,LUBRI,1.41
6593,2023-05-30,MITRE,martes,2.57%,LUBRI,1.29
6594,2023-05-31,MITRE,miércoles,3.54%,LUBRI,1.78
6595,2023-05-01,SARMIENTO,lunes,2.80%,LUBRI,2.6
6596,2023-05-02,SARMIENTO,martes,2.57%,LUBRI,2.39
6597,2023-05-03,SARMIENTO,miércoles,3.54%,LUBRI,3.29
6598,2023-05-04,SARMIENTO,jueves,3.54%,LUBRI,3.29
6599,2023-05-05,SARMIENTO,viernes,3.54%,LUBRI,3.29
6600,2023-05-06,SARMIENTO,sábado,3.54%,LUBRI,3.29
6601,2023-05-07,SARMIENTO,domingo,3.83%,LUBRI,3.56
6602,2023-05-08,SARMIENTO,lunes,2.80%,LUBRI,2.6
6603,2023-05-09,SARMIENTO,martes,2.57%,LUBRI,2.39
6604,2023-05-10,SARMIENTO,miércoles,3.54%,LUBRI,3.29
6605,2023-05-11,SARMIENTO,jueves,3.54%,LUBRI,3.29
6606,2023-05-12,SARMIENTO,viernes,3.54%,LUBRI,3.29
6607,2023-05-13,SARMIENTO,sábado,3.54%,LUBRI,3.29
6608,2023-05-14,SARMIENTO,domingo,3.83%,LUBRI,3.56
6609,2023-05-15,SARMIENTO,lunes,2.80%,LUBRI,2.6
6610,2023-05-16,SARMIENTO,martes,2.57%,LUBRI,2.39
6611,2023-05-17,SARMIENTO,miércoles,3.54%,LUBRI,3.29
6612,2023-05-18,SARMIENTO,jueves,2.42%,LUBRI,2.25
6613,2023-05-19,SARMIENTO,viernes,3.54%,LUBRI,3.29
6614,2023-05-20,SARMIENTO,sábado,3.54%,LUBRI,3.29
6615,2023-05-21,SARMIENTO,domingo,3.83%,LUBRI,3.56
6616,2023-05-22,SARMIENTO,lunes,1.68%,LUBRI,1.56
6617,2023-05-23,SARMIENTO,martes,2.57%,LUBRI,2.39
6618,2023-05-24,SARMIENTO,miércoles,3.54%,LUBRI,3.29
6619,2023-05-25,SARMIENTO,jueves,3.54%,LUBRI,3.29
6620,2023-05-26,SARMIENTO,viernes,3.54%,LUBRI,3.29
6621,2023-05-27,SARMIENTO,sábado,3.54%,LUBRI,3.29
6622,2023-05-28,SARMIENTO,domingo,3.83%,LUBRI,3.56
6623,2023-05-29,SARMIENTO,lunes,2.80%,LUBRI,2.6
6624,2023-05-30,SARMIENTO,martes,2.57%,LUBRI,2.39
6625,2023-05-31,SARMIENTO,miércoles,3.54%,LUBRI,3.29
6626,2023-05-01,MERC GUAYMALLEN,lunes,2.80%,LUBRI,11.28
6627,2023-05-02,MERC GUAYMALLEN,martes,2.57%,LUBRI,10.34
6628,2023-05-03,MERC GUAYMALLEN,miércoles,3.54%,LUBRI,14.24
6629,2023-05-04,MERC GUAYMALLEN,jueves,3.54%,LUBRI,14.24
6630,2023-05-05,MERC GUAYMALLEN,viernes,3.54%,LUBRI,14.24
6631,2023-05-06,MERC GUAYMALLEN,sábado,3.54%,LUBRI,14.24
6632,2023-05-07,MERC GUAYMALLEN,domingo,3.83%,LUBRI,15.41
6633,2023-05-08,MERC GUAYMALLEN,lunes,2.80%,LUBRI,11.28
6634,2023-05-09,MERC GUAYMALLEN,martes,2.57%,LUBRI,10.34
6635,2023-05-10,MERC GUAYMALLEN,miércoles,3.54%,LUBRI,14.24
6636,2023-05-11,MERC GUAYMALLEN,jueves,3.54%,LUBRI,14.24
6637,2023-05-12,MERC GUAYMALLEN,viernes,3.54%,LUBRI,14.24
6638,2023-05-13,MERC GUAYMALLEN,sábado,3.54%,LUBRI,14.24
6639,2023-05-14,MERC GUAYMALLEN,domingo,3.83%,LUBRI,15.41
6640,2023-05-15,MERC GUAYMALLEN,lunes,2.80%,LUBRI,11.28
6641,2023-05-16,MERC GUAYMALLEN,martes,2.57%,LUBRI,10.34
6642,2023-05-17,MERC GUAYMALLEN,miércoles,3.54%,LUBRI,14.24
6643,2023-05-18,MERC GUAYMALLEN,jueves,2.42%,LUBRI,9.74
6644,2023-05-19,MERC GUAYMALLEN,viernes,3.54%,LUBRI,14.24
6645,2023-05-20,MERC GUAYMALLEN,sábado,3.54%,LUBRI,14.24
6646,2023-05-21,MERC GUAYMALLEN,domingo,3.83%,LUBRI,15.41
6647,2023-05-22,MERC GUAYMALLEN,lunes,1.68%,LUBRI,6.78
6648,2023-05-23,MERC GUAYMALLEN,martes,2.57%,LUBRI,10.34
6649,2023-05-24,MERC GUAYMALLEN,miércoles,3.54%,LUBRI,14.24
6650,2023-05-25,MERC GUAYMALLEN,jueves,3.54%,LUBRI,14.24
6651,2023-05-26,MERC GUAYMALLEN,viernes,3.54%,LUBRI,14.24
6652,2023-05-27,MERC GUAYMALLEN,sábado,3.54%,LUBRI,14.24
6653,2023-05-28,MERC GUAYMALLEN,domingo,3.83%,LUBRI,15.41
6654,2023-05-29,MERC GUAYMALLEN,lunes,2.80%,LUBRI,11.28
6655,2023-05-30,MERC GUAYMALLEN,martes,2.57%,LUBRI,10.34
6656,2023-05-31,MERC GUAYMALLEN,miércoles,3.54%,LUBRI,14.24
6657,2023-05-01,MERCADO 2,lunes,2.80%,LUBRI,35.11
6658,2023-05-02,MERCADO 2,martes,2.57%,LUBRI,32.18
6659,2023-05-03,MERCADO 2,miércoles,3.54%,LUBRI,44.32
6660,2023-05-04,MERCADO 2,jueves,3.54%,LUBRI,44.32
6661,2023-05-05,MERCADO 2,viernes,3.54%,LUBRI,44.32
6662,2023-05-06,MERCADO 2,sábado,3.54%,LUBRI,44.32
6663,2023-05-07,MERCADO 2,domingo,3.83%,LUBRI,47.98
6664,2023-05-08,MERCADO 2,lunes,2.80%,LUBRI,35.11
6665,2023-05-09,MERCADO 2,martes,2.57%,LUBRI,32.18
6666,2023-05-10,MERCADO 2,miércoles,3.54%,LUBRI,44.32
6667,2023-05-11,MERCADO 2,jueves,3.54%,LUBRI,44.32
6668,2023-05-12,MERCADO 2,viernes,3.54%,LUBRI,44.32
6669,2023-05-13,MERCADO 2,sábado,3.54%,LUBRI,44.32
6670,2023-05-14,MERCADO 2,domingo,3.83%,LUBRI,47.98
6671,2023-05-15,MERCADO 2,lunes,2.80%,LUBRI,35.11
6672,2023-05-16,MERCADO 2,martes,2.57%,LUBRI,32.18
6673,2023-05-17,MERCADO 2,miércoles,3.54%,LUBRI,44.32
6674,2023-05-18,MERCADO 2,jueves,2.42%,LUBRI,30.31
6675,2023-05-19,MERCADO 2,viernes,3.54%,LUBRI,44.32
6676,2023-05-20,MERCADO 2,sábado,3.54%,LUBRI,44.32
6677,2023-05-21,MERCADO 2,domingo,3.83%,LUBRI,47.98
6678,2023-05-22,MERCADO 2,lunes,1.68%,LUBRI,21.1
6679,2023-05-23,MERCADO 2,martes,2.57%,LUBRI,32.18
6680,2023-05-24,MERCADO 2,miércoles,3.54%,LUBRI,44.32
6681,2023-05-25,MERCADO 2,jueves,3.54%,LUBRI,44.32
6682,2023-05-26,MERCADO 2,viernes,3.54%,LUBRI,44.32
6683,2023-05-27,MERCADO 2,sábado,3.54%,LUBRI,44.32
6684,2023-05-28,MERCADO 2,domingo,3.83%,LUBRI,47.98
6685,2023-05-29,MERCADO 2,lunes,2.80%,LUBRI,35.11
6686,2023-05-30,MERCADO 2,martes,2.57%,LUBRI,32.18
6687,2023-05-31,MERCADO 2,miércoles,3.54%,LUBRI,44.32
6688,2023-05-01,PERDRIEL,lunes,2.80%,LUBRI,23.74
6689,2023-05-02,PERDRIEL,martes,2.57%,LUBRI,21.76
6690,2023-05-03,PERDRIEL,miércoles,3.54%,LUBRI,29.97
6691,2023-05-04,PERDRIEL,jueves,3.54%,LUBRI,29.97
6692,2023-05-05,PERDRIEL,viernes,3.54%,LUBRI,29.97
6693,2023-05-06,PERDRIEL,sábado,3.54%,LUBRI,29.97
6694,2023-05-07,PERDRIEL,domingo,3.83%,LUBRI,32.44
6695,2023-05-08,PERDRIEL,lunes,2.80%,LUBRI,23.74
6696,2023-05-09,PERDRIEL,martes,2.57%,LUBRI,21.76
6697,2023-05-10,PERDRIEL,miércoles,3.54%,LUBRI,29.97
6698,2023-05-11,PERDRIEL,jueves,3.54%,LUBRI,29.97
6699,2023-05-12,PERDRIEL,viernes,3.54%,LUBRI,29.97
6700,2023-05-13,PERDRIEL,sábado,3.54%,LUBRI,29.97
6701,2023-05-14,PERDRIEL,domingo,3.83%,LUBRI,32.44
6702,2023-05-15,PERDRIEL,lunes,2.80%,LUBRI,23.74
6703,2023-05-16,PERDRIEL,martes,2.57%,LUBRI,21.76
6704,2023-05-17,PERDRIEL,miércoles,3.54%,LUBRI,29.97
6705,2023-05-18,PERDRIEL,jueves,2.42%,LUBRI,20.49
6706,2023-05-19,PERDRIEL,viernes,3.54%,LUBRI,29.97
6707,2023-05-20,PERDRIEL,sábado,3.54%,LUBRI,29.97
6708,2023-05-21,PERDRIEL,domingo,3.83%,LUBRI,32.44
6709,2023-05-22,PERDRIEL,lunes,1.68%,LUBRI,14.26
6710,2023-05-23,PERDRIEL,martes,2.57%,LUBRI,21.76
6711,2023-05-24,PERDRIEL,miércoles,3.54%,LUBRI,29.97
6712,2023-05-25,PERDRIEL,jueves,3.54%,LUBRI,29.97
6713,2023-05-26,PERDRIEL,viernes,3.54%,LUBRI,29.97
6714,2023-05-27,PERDRIEL,sábado,3.54%,LUBRI,29.97
6715,2023-05-28,PERDRIEL,domingo,3.83%,LUBRI,32.44
6716,2023-05-29,PERDRIEL,lunes,2.80%,LUBRI,23.74
6717,2023-05-30,PERDRIEL,martes,2.57%,LUBRI,21.76
6718,2023-05-31,PERDRIEL,miércoles,3.54%,LUBRI,29.97
6719,2023-05-01,PERDRIEL2,lunes,2.80%,LUBRI,4.74
6720,2023-05-02,PERDRIEL2,martes,2.57%,LUBRI,4.34
6721,2023-05-03,PERDRIEL2,miércoles,3.54%,LUBRI,5.98
6722,2023-05-04,PERDRIEL2,jueves,3.54%,LUBRI,5.98
6723,2023-05-05,PERDRIEL2,viernes,3.54%,LUBRI,5.98
6724,2023-05-06,PERDRIEL2,sábado,3.54%,LUBRI,5.98
6725,2023-05-07,PERDRIEL2,domingo,3.83%,LUBRI,6.47
6726,2023-05-08,PERDRIEL2,lunes,2.80%,LUBRI,4.74
6727,2023-05-09,PERDRIEL2,martes,2.57%,LUBRI,4.34
6728,2023-05-10,PERDRIEL2,miércoles,3.54%,LUBRI,5.98
6729,2023-05-11,PERDRIEL2,jueves,3.54%,LUBRI,5.98
6730,2023-05-12,PERDRIEL2,viernes,3.54%,LUBRI,5.98
6731,2023-05-13,PERDRIEL2,sábado,3.54%,LUBRI,5.98
6732,2023-05-14,PERDRIEL2,domingo,3.83%,LUBRI,6.47
6733,2023-05-15,PERDRIEL2,lunes,2.80%,LUBRI,4.74
6734,2023-05-16,PERDRIEL2,martes,2.57%,LUBRI,4.34
6735,2023-05-17,PERDRIEL2,miércoles,3.54%,LUBRI,5.98
6736,2023-05-18,PERDRIEL2,jueves,2.42%,LUBRI,4.09
6737,2023-05-19,PERDRIEL2,viernes,3.54%,LUBRI,5.98
6738,2023-05-20,PERDRIEL2,sábado,3.54%,LUBRI,5.98
6739,2023-05-21,PERDRIEL2,domingo,3.83%,LUBRI,6.47
6740,2023-05-22,PERDRIEL2,lunes,1.68%,LUBRI,2.85
6741,2023-05-23,PERDRIEL2,martes,2.57%,LUBRI,4.34
6742,2023-05-24,PERDRIEL2,miércoles,3.54%,LUBRI,5.98
6743,2023-05-25,PERDRIEL2,jueves,3.54%,LUBRI,5.98
6744,2023-05-26,PERDRIEL2,viernes,3.54%,LUBRI,5.98
6745,2023-05-27,PERDRIEL2,sábado,3.54%,LUBRI,5.98
6746,2023-05-28,PERDRIEL2,domingo,3.83%,LUBRI,6.47
6747,2023-05-29,PERDRIEL2,lunes,2.80%,LUBRI,4.74
6748,2023-05-30,PERDRIEL2,martes,2.57%,LUBRI,4.34
6749,2023-05-31,PERDRIEL2,miércoles,3.54%,LUBRI,5.98
6750,2023-05-01,SAN JOSE,lunes,2.80%,LUBRI,5.42
6751,2023-05-02,SAN JOSE,martes,2.57%,LUBRI,4.96
6752,2023-05-03,SAN JOSE,miércoles,3.54%,LUBRI,6.84
6753,2023-05-04,SAN JOSE,jueves,3.54%,LUBRI,6.84
6754,2023-05-05,SAN JOSE,viernes,3.54%,LUBRI,6.84
6755,2023-05-06,SAN JOSE,sábado,3.54%,LUBRI,6.84
6756,2023-05-07,SAN JOSE,domingo,3.83%,LUBRI,7.4
6757,2023-05-08,SAN JOSE,lunes,2.80%,LUBRI,5.42
6758,2023-05-09,SAN JOSE,martes,2.57%,LUBRI,4.96
6759,2023-05-10,SAN JOSE,miércoles,3.54%,LUBRI,6.84
6760,2023-05-11,SAN JOSE,jueves,3.54%,LUBRI,6.84
6761,2023-05-12,SAN JOSE,viernes,3.54%,LUBRI,6.84
6762,2023-05-13,SAN JOSE,sábado,3.54%,LUBRI,6.84
6763,2023-05-14,SAN JOSE,domingo,3.83%,LUBRI,7.4
6764,2023-05-15,SAN JOSE,lunes,2.80%,LUBRI,5.42
6765,2023-05-16,SAN JOSE,martes,2.57%,LUBRI,4.96
6766,2023-05-17,SAN JOSE,miércoles,3.54%,LUBRI,6.84
6767,2023-05-18,SAN JOSE,jueves,2.42%,LUBRI,4.68
6768,2023-05-19,SAN JOSE,viernes,3.54%,LUBRI,6.84
6769,2023-05-20,SAN JOSE,sábado,3.54%,LUBRI,6.84
6770,2023-05-21,SAN JOSE,domingo,3.83%,LUBRI,7.4
6771,2023-05-22,SAN JOSE,lunes,1.68%,LUBRI,3.25
6772,2023-05-23,SAN JOSE,martes,2.57%,LUBRI,4.96
6773,2023-05-24,SAN JOSE,miércoles,3.54%,LUBRI,6.84
6774,2023-05-25,SAN JOSE,jueves,3.54%,LUBRI,6.84
6775,2023-05-26,SAN JOSE,viernes,3.54%,LUBRI,6.84
6776,2023-05-27,SAN JOSE,sábado,3.54%,LUBRI,6.84
6777,2023-05-28,SAN JOSE,domingo,3.83%,LUBRI,7.4
6778,2023-05-29,SAN JOSE,lunes,2.80%,LUBRI,5.42
6779,2023-05-30,SAN JOSE,martes,2.57%,LUBRI,4.96
6780,2023-05-31,SAN JOSE,miércoles,3.54%,LUBRI,6.84
6781,2023-05-01,LAMADRID,lunes,2.80%,LUBRI,8.09
6782,2023-05-02,LAMADRID,martes,2.57%,LUBRI,7.41
6783,2023-05-03,LAMADRID,miércoles,3.54%,LUBRI,10.21
6784,2023-05-04,LAMADRID,jueves,3.54%,LUBRI,10.21
6785,2023-05-05,LAMADRID,viernes,3.54%,LUBRI,10.21
6786,2023-05-06,LAMADRID,sábado,3.54%,LUBRI,10.21
6787,2023-05-07,LAMADRID,domingo,3.83%,LUBRI,11.05
6788,2023-05-08,LAMADRID,lunes,2.80%,LUBRI,8.09
6789,2023-05-09,LAMADRID,martes,2.57%,LUBRI,7.41
6790,2023-05-10,LAMADRID,miércoles,3.54%,LUBRI,10.21
6791,2023-05-11,LAMADRID,jueves,3.54%,LUBRI,10.21
6792,2023-05-12,LAMADRID,viernes,3.54%,LUBRI,10.21
6793,2023-05-13,LAMADRID,sábado,3.54%,LUBRI,10.21
6794,2023-05-14,LAMADRID,domingo,3.83%,LUBRI,11.05
6795,2023-05-15,LAMADRID,lunes,2.80%,LUBRI,8.09
6796,2023-05-16,LAMADRID,martes,2.57%,LUBRI,7.41
6797,2023-05-17,LAMADRID,miércoles,3.54%,LUBRI,10.21
6798,2023-05-18,LAMADRID,jueves,2.42%,LUBRI,6.98
6799,2023-05-19,LAMADRID,viernes,3.54%,LUBRI,10.21
6800,2023-05-20,LAMADRID,sábado,3.54%,LUBRI,10.21
6801,2023-05-21,LAMADRID,domingo,3.83%,LUBRI,11.05
6802,2023-05-22,LAMADRID,lunes,1.68%,LUBRI,4.86
6803,2023-05-23,LAMADRID,martes,2.57%,LUBRI,7.41
6804,2023-05-24,LAMADRID,miércoles,3.54%,LUBRI,10.21
6805,2023-05-25,LAMADRID,jueves,3.54%,LUBRI,10.21
6806,2023-05-26,LAMADRID,viernes,3.54%,LUBRI,10.21
6807,2023-05-27,LAMADRID,sábado,3.54%,LUBRI,10.21
6808,2023-05-28,LAMADRID,domingo,3.83%,LUBRI,11.05
6809,2023-05-29,LAMADRID,lunes,2.80%,LUBRI,8.09
6810,2023-05-30,LAMADRID,martes,2.57%,LUBRI,7.41
6811,2023-05-31,LAMADRID,miércoles,3.54%,LUBRI,10.21
6812,2023-05-01,PUENTE OLIVE,lunes,2.80%,LUBRI,20.33
6813,2023-05-02,PUENTE OLIVE,martes,2.57%,LUBRI,18.63
6814,2023-05-03,PUENTE OLIVE,miércoles,3.54%,LUBRI,25.66
6815,2023-05-04,PUENTE OLIVE,jueves,3.54%,LUBRI,25.66
6816,2023-05-05,PUENTE OLIVE,viernes,3.54%,LUBRI,25.66
6817,2023-05-06,PUENTE OLIVE,sábado,3.54%,LUBRI,25.66
6818,2023-05-07,PUENTE OLIVE,domingo,3.83%,LUBRI,27.78
6819,2023-05-08,PUENTE OLIVE,lunes,2.80%,LUBRI,20.33
6820,2023-05-09,PUENTE OLIVE,martes,2.57%,LUBRI,18.63
6821,2023-05-10,PUENTE OLIVE,miércoles,3.54%,LUBRI,25.66
6822,2023-05-11,PUENTE OLIVE,jueves,3.54%,LUBRI,25.66
6823,2023-05-12,PUENTE OLIVE,viernes,3.54%,LUBRI,25.66
6824,2023-05-13,PUENTE OLIVE,sábado,3.54%,LUBRI,25.66
6825,2023-05-14,PUENTE OLIVE,domingo,3.83%,LUBRI,27.78
6826,2023-05-15,PUENTE OLIVE,lunes,2.80%,LUBRI,20.33
6827,2023-05-16,PUENTE OLIVE,martes,2.57%,LUBRI,18.63
6828,2023-05-17,PUENTE OLIVE,miércoles,3.54%,LUBRI,25.66
6829,2023-05-18,PUENTE OLIVE,jueves,2.42%,LUBRI,17.55
6830,2023-05-19,PUENTE OLIVE,viernes,3.54%,LUBRI,25.66
6831,2023-05-20,PUENTE OLIVE,sábado,3.54%,LUBRI,25.66
6832,2023-05-21,PUENTE OLIVE,domingo,3.83%,LUBRI,27.78
6833,2023-05-22,PUENTE OLIVE,lunes,1.68%,LUBRI,12.21
6834,2023-05-23,PUENTE OLIVE,martes,2.57%,LUBRI,18.63
6835,2023-05-24,PUENTE OLIVE,miércoles,3.54%,LUBRI,25.66
6836,2023-05-25,PUENTE OLIVE,jueves,3.54%,LUBRI,25.66
6837,2023-05-26,PUENTE OLIVE,viernes,3.54%,LUBRI,25.66
6838,2023-05-27,PUENTE OLIVE,sábado,3.54%,LUBRI,25.66
6839,2023-05-28,PUENTE OLIVE,domingo,3.83%,LUBRI,27.78
6840,2023-05-29,PUENTE OLIVE,lunes,2.80%,LUBRI,20.33
6841,2023-05-30,PUENTE OLIVE,martes,2.57%,LUBRI,18.63
6842,2023-05-31,PUENTE OLIVE,miércoles,3.54%,LUBRI,25.66
6843,2023-05-01,AZCUENAGA,lunes,2.80%,LUBRI,6.0
6844,2023-05-02,AZCUENAGA,martes,2.57%,LUBRI,5.5
6845,2023-05-03,AZCUENAGA,miércoles,3.54%,LUBRI,7.58
6846,2023-05-04,AZCUENAGA,jueves,3.54%,LUBRI,7.58
6847,2023-05-05,AZCUENAGA,viernes,3.54%,LUBRI,7.58
6848,2023-05-06,AZCUENAGA,sábado,3.54%,LUBRI,7.58
6849,2023-05-07,AZCUENAGA,domingo,3.83%,LUBRI,8.2
6850,2023-05-08,AZCUENAGA,lunes,2.80%,LUBRI,6.0
6851,2023-05-09,AZCUENAGA,martes,2.57%,LUBRI,5.5
6852,2023-05-10,AZCUENAGA,miércoles,3.54%,LUBRI,7.58
6853,2023-05-11,AZCUENAGA,jueves,3.54%,LUBRI,7.58
6854,2023-05-12,AZCUENAGA,viernes,3.54%,LUBRI,7.58
6855,2023-05-13,AZCUENAGA,sábado,3.54%,LUBRI,7.58
6856,2023-05-14,AZCUENAGA,domingo,3.83%,LUBRI,8.2
6857,2023-05-15,AZCUENAGA,lunes,2.80%,LUBRI,6.0
6858,2023-05-16,AZCUENAGA,martes,2.57%,LUBRI,5.5
6859,2023-05-17,AZCUENAGA,miércoles,3.54%,LUBRI,7.58
6860,2023-05-18,AZCUENAGA,jueves,2.42%,LUBRI,5.18
6861,2023-05-19,AZCUENAGA,viernes,3.54%,LUBRI,7.58
6862,2023-05-20,AZCUENAGA,sábado,3.54%,LUBRI,7.58
6863,2023-05-21,AZCUENAGA,domingo,3.83%,LUBRI,8.2
6864,2023-05-22,AZCUENAGA,lunes,1.68%,LUBRI,3.61
6865,2023-05-23,AZCUENAGA,martes,2.57%,LUBRI,5.5
6866,2023-05-24,AZCUENAGA,miércoles,3.54%,LUBRI,7.58
6867,2023-05-25,AZCUENAGA,jueves,3.54%,LUBRI,7.58
6868,2023-05-26,AZCUENAGA,viernes,3.54%,LUBRI,7.58
6869,2023-05-27,AZCUENAGA,sábado,3.54%,LUBRI,7.58
6870,2023-05-28,AZCUENAGA,domingo,3.83%,LUBRI,8.2
6871,2023-05-29,AZCUENAGA,lunes,2.80%,LUBRI,6.0
6872,2023-05-30,AZCUENAGA,martes,2.57%,LUBRI,5.5
6873,2023-05-31,AZCUENAGA,miércoles,3.54%,LUBRI,7.58
6874,2023-06-01,ADOLFO CALLE,jueves,2.80%,LUBRI,0.77
6875,2023-06-02,ADOLFO CALLE,viernes,2.57%,LUBRI,0.71
6876,2023-06-03,ADOLFO CALLE,sábado,3.54%,LUBRI,0.97
6877,2023-06-04,ADOLFO CALLE,domingo,3.54%,LUBRI,0.97
6878,2023-06-05,ADOLFO CALLE,lunes,3.54%,LUBRI,0.97
6879,2023-06-06,ADOLFO CALLE,martes,3.54%,LUBRI,0.97
6880,2023-06-07,ADOLFO CALLE,miércoles,3.83%,LUBRI,1.06
6881,2023-06-08,ADOLFO CALLE,jueves,2.80%,LUBRI,0.77
6882,2023-06-09,ADOLFO CALLE,viernes,2.57%,LUBRI,0.71
6883,2023-06-10,ADOLFO CALLE,sábado,3.54%,LUBRI,0.97
6884,2023-06-11,ADOLFO CALLE,domingo,3.54%,LUBRI,0.97
6885,2023-06-12,ADOLFO CALLE,lunes,3.54%,LUBRI,0.97
6886,2023-06-13,ADOLFO CALLE,martes,3.54%,LUBRI,0.97
6887,2023-06-14,ADOLFO CALLE,miércoles,3.83%,LUBRI,1.06
6888,2023-06-15,ADOLFO CALLE,jueves,2.80%,LUBRI,0.77
6889,2023-06-16,ADOLFO CALLE,viernes,2.57%,LUBRI,0.71
6890,2023-06-17,ADOLFO CALLE,sábado,3.54%,LUBRI,0.97
6891,2023-06-18,ADOLFO CALLE,domingo,3.54%,LUBRI,0.97
6892,2023-06-19,ADOLFO CALLE,lunes,3.54%,LUBRI,0.97
6893,2023-06-20,ADOLFO CALLE,martes,3.54%,LUBRI,0.97
6894,2023-06-21,ADOLFO CALLE,miércoles,3.83%,LUBRI,1.06
6895,2023-06-22,ADOLFO CALLE,jueves,2.80%,LUBRI,0.77
6896,2023-06-23,ADOLFO CALLE,viernes,2.57%,LUBRI,0.71
6897,2023-06-24,ADOLFO CALLE,sábado,3.54%,LUBRI,0.97
6898,2023-06-25,ADOLFO CALLE,domingo,3.54%,LUBRI,0.97
6899,2023-06-26,ADOLFO CALLE,lunes,3.54%,LUBRI,0.97
6900,2023-06-27,ADOLFO CALLE,martes,3.54%,LUBRI,0.97
6901,2023-06-28,ADOLFO CALLE,miércoles,3.83%,LUBRI,1.06
6902,2023-06-29,ADOLFO CALLE,jueves,3.10%,LUBRI,0.85
6903,2023-06-30,ADOLFO CALLE,viernes,3.57%,LUBRI,0.98
6904,2023-06-01,URQUIZA,jueves,2.80%,LUBRI,0.77
6905,2023-06-02,URQUIZA,viernes,2.57%,LUBRI,0.71
6906,2023-06-03,URQUIZA,sábado,3.54%,LUBRI,0.98
6907,2023-06-04,URQUIZA,domingo,3.54%,LUBRI,0.98
6908,2023-06-05,URQUIZA,lunes,3.54%,LUBRI,0.98
6909,2023-06-06,URQUIZA,martes,3.54%,LUBRI,0.98
6910,2023-06-07,URQUIZA,miércoles,3.83%,LUBRI,1.06
6911,2023-06-08,URQUIZA,jueves,2.80%,LUBRI,0.77
6912,2023-06-09,URQUIZA,viernes,2.57%,LUBRI,0.71
6913,2023-06-10,URQUIZA,sábado,3.54%,LUBRI,0.98
6914,2023-06-11,URQUIZA,domingo,3.54%,LUBRI,0.98
6915,2023-06-12,URQUIZA,lunes,3.54%,LUBRI,0.98
6916,2023-06-13,URQUIZA,martes,3.54%,LUBRI,0.98
6917,2023-06-14,URQUIZA,miércoles,3.83%,LUBRI,1.06
6918,2023-06-15,URQUIZA,jueves,2.80%,LUBRI,0.77
6919,2023-06-16,URQUIZA,viernes,2.57%,LUBRI,0.71
6920,2023-06-17,URQUIZA,sábado,3.54%,LUBRI,0.98
6921,2023-06-18,URQUIZA,domingo,3.54%,LUBRI,0.98
6922,2023-06-19,URQUIZA,lunes,3.54%,LUBRI,0.98
6923,2023-06-20,URQUIZA,martes,3.54%,LUBRI,0.98
6924,2023-06-21,URQUIZA,miércoles,3.83%,LUBRI,1.06
6925,2023-06-22,URQUIZA,jueves,2.80%,LUBRI,0.77
6926,2023-06-23,URQUIZA,viernes,2.57%,LUBRI,0.71
6927,2023-06-24,URQUIZA,sábado,3.54%,LUBRI,0.98
6928,2023-06-25,URQUIZA,domingo,3.54%,LUBRI,0.98
6929,2023-06-26,URQUIZA,lunes,3.54%,LUBRI,0.98
6930,2023-06-27,URQUIZA,martes,3.54%,LUBRI,0.98
6931,2023-06-28,URQUIZA,miércoles,3.83%,LUBRI,1.06
6932,2023-06-29,URQUIZA,jueves,3.10%,LUBRI,0.86
6933,2023-06-30,URQUIZA,viernes,3.57%,LUBRI,0.98
6934,2023-06-01,VILLANUEVA,jueves,2.80%,LUBRI,2.12
6935,2023-06-02,VILLANUEVA,viernes,2.57%,LUBRI,1.95
6936,2023-06-03,VILLANUEVA,sábado,3.54%,LUBRI,2.68
6937,2023-06-04,VILLANUEVA,domingo,3.54%,LUBRI,2.68
